date,year,month,temp_anomaly,co2,ch4,n2o,co2_emissions,months_since_start,co2_growth_rate,ch4_growth_rate,n2o_growth_rate,co2_12mo_ma,ch4_12mo_ma,n2o_12mo_ma,temp_12mo_ma
1999-04-01,1999,4,0.31,369.29,1774.95,316.3,24837.771484375,1431,0.3900000000000432,0.38000000000010914,0.0,366.6658333333333,1769.55,316.3,0.5266666666666666
1999-05-01,1999,5,0.26,369.21,1772.65,316.3,24837.771484375,1432,-0.08000000000004093,-2.2999999999999545,0.0,366.8616666666667,1770.25,316.3,0.49166666666666664
1999-06-01,1999,6,0.36,368.36,1767.33,316.3,24837.771484375,1433,-0.8499999999999659,-5.320000000000164,0.0,367.0366666666667,1770.8333333333333,316.3,0.45749999999999996
1999-07-01,1999,7,0.38,366.69,1762.94,316.3,24837.771484375,1434,-1.670000000000016,-4.389999999999873,0.0,367.19166666666666,1771.3983333333335,316.3,0.43416666666666665
1999-08-01,1999,8,0.31,365.33,1764.63,316.3,24837.771484375,1435,-1.3600000000000136,1.6900000000000546,0.0,367.32,1771.7683333333332,316.3,0.40583333333333327
1999-09-01,1999,9,0.38,365.44,1771.02,316.3,24837.771484375,1436,0.11000000000001364,6.389999999999873,0.0,367.4375,1771.7983333333332,316.3,0.4025
1999-10-01,1999,10,0.34,366.75,1776.61,316.3,24837.771484375,1437,1.3100000000000023,5.589999999999918,0.0,367.555,1771.8291666666667,316.3,0.3958333333333333
1999-11-01,1999,11,0.37,368.04,1778.53,316.3,24837.771484375,1438,1.2900000000000205,1.9200000000000728,0.0,367.675,1772.0808333333332,316.3,0.3908333333333333
1999-12-01,1999,12,0.4,368.88,1777.23,316.3,24837.771484375,1439,0.839999999999975,-1.2999999999999545,0.0,367.7925,1772.3450000000003,316.3,0.37916666666666665
2000-01-01,2000,1,0.25,369.39,1775.54,316.3,25511.482421875,1440,0.5099999999999909,-1.6900000000000546,0.0,367.89916666666664,1772.4908333333333,316.3,0.35999999999999993
2000-02-01,2000,2,0.55,369.65,1775.45,316.3,25511.482421875,1441,0.2599999999999909,-0.08999999999991815,0.0,367.9941666666666,1772.6208333333334,316.3,0.3525
2000-03-01,2000,3,0.55,369.97,1776.49,316.3,25511.482421875,1442,0.32000000000005,1.0399999999999636,0.0,368.0833333333333,1772.7808333333335,316.3,0.37166666666666665
2000-04-01,2000,4,0.56,370.35,1777.21,316.3,25511.482421875,1443,0.37999999999999545,0.7200000000000273,0.0,368.1716666666667,1772.9691666666668,316.3,0.3925
2000-05-01,2000,5,0.35,370.24,1774.57,316.3,25511.482421875,1444,-0.11000000000001364,-2.6400000000001,0.0,368.2575,1773.1291666666666,316.3,0.39999999999999997
2000-06-01,2000,6,0.4,369.31,1768.13,316.3,25511.482421875,1445,-0.9300000000000068,-6.439999999999827,0.0,368.33666666666664,1773.1958333333334,316.3,0.4033333333333333
2000-07-01,2000,7,0.39,367.91,1763.46,316.3,25511.482421875,1446,-1.3999999999999773,-4.670000000000073,0.0,368.43833333333333,1773.2391666666665,316.3,0.4041666666666666
2000-08-01,2000,8,0.42,366.76,1765.44,316.3,25511.482421875,1447,-1.150000000000034,1.9800000000000182,0.0,368.55750000000006,1773.3066666666666,316.3,0.41333333333333333
2000-09-01,2000,9,0.38,366.71,1772.03,316.3,25511.482421875,1448,-0.05000000000001137,6.589999999999918,0.0,368.66333333333336,1773.3908333333336,316.3,0.41333333333333333
2000-10-01,2000,10,0.26,367.91,1777.1,316.3,25511.482421875,1449,1.2000000000000455,5.069999999999936,0.0,368.76,1773.4316666666666,316.3,0.4066666666666667
2000-11-01,2000,11,0.3,369.28,1777.72,316.3,25511.482421875,1450,1.3699999999999477,0.6200000000001182,0.0,368.8633333333333,1773.364166666667,316.3,0.4008333333333333
2000-12-01,2000,12,0.27,370.1,1775.3,316.3,25511.482421875,1451,0.82000000000005,-2.4200000000000728,0.0,368.965,1773.2033333333331,316.3,0.38999999999999996
2001-01-01,2001,1,0.45,370.69,1772.87,316.3,25692.994140625,1452,0.589999999999975,-2.4300000000000637,0.0,369.0733333333333,1772.9808333333333,316.3,0.4066666666666667
2001-02-01,2001,2,0.43,371.18,1772.52,316.31,25692.994140625,1453,0.4900000000000091,-0.34999999999990905,0.009999999999990905,369.2008333333333,1772.7366666666667,316.30083333333334,0.39666666666666667
